full_text,sentiment
" #TrabajoSiHay, convocatoria en Medellin para coordinacion de proyectos, con mínimo 2 años de experiencia en coordinacion de proyectos sociales, preferiblemente con población con discapacidad. Enviar hoja de vida con certificado de experiencia a direccion@asociacionamigos.org",1
" @ElianaSolano97 Mi vida, pero bajo esa premisa Medellin es igual, y es la más innovadora de América Latina. En Medellín se ve ganado en las calles, caballos. Medellin no es solo el poblado, colores, laureles, conquistadores, y otros barrios estrato 4, 5 y 6 que son los más conocidos.",1
@qayes1976 @RaulAllegre Aquí en Medellin tampoco se consigue nada de los Patriots. Me tocó buscar la manera de ir hasta el mismísimo Gillette para comprar mis cosas en la tienda oficial. Uno de los días más felices de mi vida😍,1
@andreherrerav @LuisUruetta Que no puedo hacer? Dime para que me complico la vida pa decir que vivo en Medellín? 😂 tú sabes lo sabroso que es montería ? No por algo tanto paisa aca.,1
" A mi me encanta decir que soy de Sahagún, cuando realmente soy de Medellín, no hay nada como la vida en el pueblo, es una vida sabrosa, mis mejores años los viví allá y lo mejor conocí a mi esposo @armandobulao allá. Me siento orgullosa de Mi Pueblo Sahagun!!",1
" @MinSaludCol @infopresidencia @IvanDuque @Fruizgomez @INSColombia @Supersalud @urnadecristal @ViceColombia @UNGRD @MinInterior Un saludo a la meseta del señor Daniel Quintero, alcalde de Medellín, el resultado de las cuarentenas por la vida en el area metropolitana. 👏👏",1
" Si les interesa saber y aprender del rock Colombiano, les recomiendo que lean ""Medellín en canciones"" escrito por @Elfanfatal ojalá hiciera el mismo trabajo periodístico con el rock bogotano.",1
Como empleo Medellín está viendo mis historias entonces voy a publicar una diciendo que busco trabajo jajaj,1
" @JoseReyesRivera Ya no me quieren allá 😶. Jajaja, iré primero a Medellín por trabajo...despues arribo a la sucursal a ver quien me adopta. Porque ganas si hay.",1
" @cga2805 @luzcary0226 @ClaudiaLopez @QuinteroCalle Para nada estoy de acuerdo el de medellin excelente trabajo está realizando,no veo x que hay que revocarlo, más bien eres como mala perdedora ,necesitas el pabellón de quemados",1
" Bbusca darle visibilidad a los emprendedores locales, “a las marcas que están haciendo bien su trabajo”. ⬇",1
" En Medellín #NosMueveLaCultura y nos inspira a seguir transformando nuestra ciudad con arte. Aquí te contamos los reconocimientos que hemos ganado, gracias a nuestro trabajo cultural y pedagógico. #EstamosCumpliendo",1
" Fernando llegó a Medellín sin saber coger una pala, pero con la certeza de querer un futuro mejor para su familia 🏗️. En el Paseo Urbano 104 de la @EDUMedellin encontró trabajo, un sueño y la forma de realizarlo 🏠👷. Conoce su historia ⬆️.",1
Nos sentimos orgullosos de este reconocimiento y del trabajo de nuestro equipo en #Medellín,1
" Palabras que nos alientan a seguir, con humildad y trabajo comprometido por nuestra amada #Medellin Pipe estaremos donde mi Dios y ustedes los ciudadanos con su apoyo nos lleven, si te puedo decir que hay mucha pasión y convicción en lo que hacemos. Abrazo",1
" @ElPetisoArango Felicidades y muchos éxitos para la feria de Cali, increíble que haya gente criticando 🤦‍♂️🤦‍♂️🤦‍♂️, acá en Medellín todos estuviéramos admirando y valorando el trabajo, es lo que nos diferencia, sentido de pertenencia",1
" @CadenaGaitan @UNFCCC ¡Felicidad total! Gracias por la invitación @CadenaGaitan @sttmed. Este resultado fruto del trabajo colectivo nos llena de esperanzas, es un gran avance hacia nuestro Distrito Verde habitado por creadores en nuestra #EcoCiudad #Medellín #DistroCreativoElPerpetuoSocorro 🌞🍃",1
" Alcalde Juan Sebastián, unidos siempre. Estas haciendo un trabajo grande por tu gente. Cuenta con Medellín siempre.",1
" @QuinteroCalle @JuanLuisCasCo Excelente idea, con la puesta en Marcha de este #HospitalDeLa80 Medellín queda muy bien equipado para enfrentar este enemigo público, Felicidades al Alcalde @QuinteroCalle y a su equipo de Trabajo @AlcaldiadeMed @estebanrestre",1
" Un reconocimiento al compromiso de mi hermana en su trabajo como #Enfermera profesional en estos momentos difíciles. Colombia se los agradece. en Medellín, Antioquia",1
" Un reconocimiento al compromiso de mi hermana en su trabajo como #Enfermera profesional en estos momentos difíciles. Comombia se los agradece. en Medellín, Antioquia",1
@QuinteroCalle Felicitaciones alcalde por su excelente trabajo y administración eso es estar preparado. Gracias a Dios Medellín y Antioquia tiene excelentes mandatarios y que le ponen el corazón a su labor a pesar de sus dificultades personales. Mi completa admiración.,1
" ""Todos en mi familia están bien en Medellín. Llegué a pensar en irme con ellos, pero quería estar acá cerca de todos los jugadores. Estamos a haciendo actividades virtuales de trabajo físico""",1
" La Mesa de trabajo Mujer de Medellín propuso al Alcalde @QuinteroCalle en su Agenda Ciudadana de las mujeres de 2019, la entrega de copas menstruales a mujeres con mayor vulnerabilidad económica. En el marco del #Covid_19 es una prioridad. ¿Se va a cumplir? @julymartilo",1
" @uniformxxx @miliversatil Que chimba un vigilante asi en Medellín, y tener buenos roces en el lugar de trabajo.",1
" ((Al aire)) #TelemedellínAM Gracias al buen cuidado de las muestras de coronavirus que se procesan desde el laboratorio ubicado en Medellín y al trabajo articulado entre las autoridades, el @INSColombia descifró la primera secuencia genética de SARS-CoV2 que circula en Colombia.",1
" @danieelflorian Viajar a Medellín por hacer este trabajo, claro mí pez, con tiempo y orden todo se puede.",1
" @CapitanSantiag0 Solo mi admiración y agradecimiento para ellos, ayer por mi casa, en Medellin, pasaron el ejercito, la Policía y el transito pitando y todos desde las ventanas aplaudimos mil y mil gracias por tanto trabajo.",1
@dani3palaciosdj Estoy en ambas don Daniel y es un pedo a veces. Esto nos enseñó a masificar y usar las herramientas tecnológicas en todos los campos. A veces en un pc estudio y en otro trabajo al tiempo. Duro pero no imposible. Saludos un abrazo desde Medellín,1
Mientras en Medellín ya van a empezar la tercera línea del metro y la segunda del tranvía y se está terminando el octavo metrocable.,1
" @ClaudiaLopez Alcaldesa, eso es una excelente iniciativa, Bogotá no puede seguir ejecutando políticas egoístas que no tengan en cuenta los municipios vecinos. En esto los pausas nos dan ejemplo, no mas mire el metro de Medellín; cubre todos los municipios Del Valle de aburra.",1
" Más de @metrodemedellin Según relatos y elogios de los extranjeros del metro de Medellín, es el más limpio de América y no solo los trenes, también los cables, tranvía, buses y estaciones. Ahí les cuento pues! Porque en el metro no se come, porque amamos lo nuestro #culturametro",1
" @HOLLMANMORRIS Está equivocado señor Morris, será el proyecto más importante para Bogotá, no para el país. Por lo menos Medellín ha tenido muy buenos proyectos, entre ellos el metro.",1
Asi somos los paisas porque queremos a Medellín y al metro!!!’,1
" @navarrowolff @velascoluisf @HoracioJSerpa @SimonGaviria señores, les entrego una idea: Los subsidios de transporte laborales consignarlos a transmilenio, Mío Cali, Metro Medellín , etc. Y los trabajadores con tarjeta gratuita. Analicen que pueden solucionar problemas",1
" @lafm @AntonioSanguino @petrogustavo @JERobledo @Rodrigo_Lara_ señores senadores, les entrego una idea: Los subsidios de transporte laborales consignarlos a transmilenio, Mío Cali, Metro Medellín , etc. Y los trabajadores con tarjeta gratuita. Analicen que pueden solucionar problemas",1
" @metrodemedellin hoy hice una travesia por la ciudad de una manera fantastica, #alimentador, @Metroplus_SA , @EnCicla #metro. Y todo a contrarreloj. Sin contar unas 10 cuadras de trote. Amo a #Medellin.",1
" Estaciones Envigado y Ayurá, del metro, serán intervenidas vía @playbuzz NO ME DIGAN QUE LE VAN A PONER ESCALERAS ELÉCTRICAS A LA ESTACIÓN ENVIGADO!!!! No te creo!!!",1
" En Transmilenio nada más, porque en el metro de Medellín da gusto.",1
Hoy fue un día especial para el Metro de Medellín. Tengo las jefes más tesas del mundo ❤️❤️❤️,1
" @nathcampost @AlexXxStrecci Medellín si tiene metro, vengan. 😋",1
" @metrodemedellin @LizCorrea1223 Eso, Metro de Medellín. Que se sienta el regaño. Jajajaja.",1
Las mujeres mas sexis de la red @JVeteranas #prepagos #putas #DamasDeCompania #damashermosas #jovenes #veteranas #Medellin #Bogota #Cali #Bucaramanga #jovencitascalientes #Escort,1
" ¿Qué les queda a los jóvenes? Interesante conversación entre @alejandromattah, Secretario de Juventud de Medellín, y @davidescobara, Director de Comfama. Modera @Santylito de @AlPoniente",1
3.120 jóvenes y adultos que pasan a undécimo grado podrán finalizar su bachillerato este año. Garantizamos el estudio para los adultos en Medellín. #TrasnformaciónEducativa,1
Ey! Mañana el #DíaInternacionaldelaJuventud mostrémosle al mundo lo transformadores que somos los jóvenes de Medellín. Conversaremos un rato sobre lo que nos inspira como jóvenes diversos a transformar nuestras realidades y territorios. #SerJovenEs #VoluntariadoDiverso,1
El gobierno actual de Medellín tiene la meta de 25 mil becas para jóvenes. Sin duda un paso grande para mejorar las condiciones de los jóvenes a futuro. Los cambios de paradigmas no se dan de la noche a la mañana. #Defrente2020 @Telemedellin @ConcejoMedellin,1
" #AlAire // Medellín cuenta con 'entornos protectores' excelente programa que acompaña a nuestros niños y jóvenes en el colegio. Sin embargo es importante que se amplíe este programa, que las instituciones cuenten con más profesionales que brinden mayor acompañamiento.",1
" Desde la Alcaldía de Medellín estamos comprometidos con el cuidado de los niños, niñas, adolescentes y jóvenes. Es por eso que, desde hace algunos años, la Red de Escuelas de Música está articulada con el Sistema de Alertas Tempranas SATMED. @JuventudMed",1
Hoy es noche de sexo 🎵🎶🎵🎶🎶 #Jovenes O #Veteranas Visitanos no te quedes con las ganas. #damashermosas #damasdecompañia #prepagos #prepagosbogota #Putas #Sexo #Medellin #Bogota #Cali #Bucaramanga #Mujeresmaduras #Maduras,1
" Garantizar el derecho a la educación universitaria, mediante la #MatrículaCero, es contribuir al desarrollo y a la salud mental para los jóvenes y repercute también en el bienestar para sus familias y para la sociedad. @AlcaldiadeMed @ConcejoMedellin",1
" El proyecto Juventudes Tejedoras @JuventudMed cuenta con el respaldo académico @EAFIT para acompañar #jóvenes con riesgo psicosocial, ofreciendo atención para ellos y sus familias👉https://t.co/JyDMqZNWX4 @CAPoliticoEAFIT #Psicología #EAFIT",1
Clubes Juveniles de Medellín de @JuventudMed tiene abierta la convocatoria. Serán 2.460 jóvenes capacitados con diferentes herramientas de acción para aplicar en su territorio. El programa beneficiará a 587 clubes juveniles. @alejandromattah #DePieAntioquia,1
@suescun937 @danirodas22 @sebas10lopez1 @DIM_Oficial Todos vemos el fútbol como queramos y es de respetar esos jóvenes que aportaron al juego del equipo por eso somos un equipo chico los jóvenes ganan partidos los mayores de experiencia títulos queremos que medellin sea un equipo grande como lo pienza 🦅 no como lo hace envigado,1
Medellín demostró que sí es posible materializar el sueño de la #MatrículaCero. 24.000 jóvenes de las IES públicas del orden municipal ya están estudiando. ¡La lucha por la educación gratuita y de calidad no para! #ConEducación ✏️🚀,1
" Una Medellín incluyente y con oportunidad para todos. Niños, niñas, adolescentes y jóvenes con capacidades especiales y en situación de discapacidad merecen poder desarrollarse en la ciudad con tranquilidad y con oportunidades. #PorLaNiñezTODO",1
" #LaExperienciaNoSeImprovisa y el mejor candidato a la Alcaldía de Medellín es @QuinteroCalle, un joven que le apueste a la educación, innovación, entendimiento, arte y cultura es porque sabe donde esta y para donde vamos. Y vamos a ganar!",1
Impecable la logística e implementación del Transmicable. Ojalá Bogotá tenga la misma cultura y sentido de pertenencia que tuvo Medellín en su momento y ojalá Bucaramanga tenga la fortuna de contar con administraciones que le apuesten al transporte multimodal.,1
" #Cultura La decisión fue tomada, luego de que el pasado fin de semana se anunciara el cartel de los toreros participantes al espectáculo.",1
" Bogotá debe copiar el ejemplo de Medellín, hay que trabajar en cultura ciudadana y respeto por el espacio del otro",1
#NoticiasTM Secretaría de Cultura de Medellín apoya a 930 grupos artísticos de la ciudad.,1
Hubo más conductor elegido y menos multas por embriaguez en Medellín. Hay más cultura ciudadana y más operativos de control por @sttmed vía @eltiempo,1
@JohanaCol5 Quienes hemos estado en Medellín... Deseamos que se aplique la cultura paisa ..en Bogotá y muchas ciudades del país. Felicitaciones,1
" Tenes mucha razón .... Aquí en Medellín ciertos Santandereanos viven encantados con la manera pícara, arribista egocéntrica, y excluyente de la ""cultura paisa "". Muy triste por ellos 😣😣",1
Me ha gustado un vídeo de @YouTube (https://t.co/CMLgVUjbb7 - Sanalejo un lugar en Medellín lleno de cultura y tradicion).,1
" Reforestación, una prioridad: Medellín • Ayuntamiento a favor de la cultura ecológica REDACCIÓN Tamiahua, Ver. Sigue siendo una prioridad el mantener acciones a favor del Medio...",1
La cultura ciudadana de los Paisas.,1
" El bazu tema inmarcable para nuestra cultura verbenera y picoteril. Notas: El bazu fue grabado bajo el sello ondina de los hermanos Rafael y Lázaro Acosta , sello creado el 15 de febrero de 1962 en la ciudad de medellin , despues paso a llamarse cromodiscos.",1
Con lo que me gusta Medellín ❤️ @eldiarioes #FelizDomingo #arte #renaissance #arquitectura,1
Hermanos de cultura profética.. mis respetos y mis Saludos.. Colombia. Medellín,1
Salen a la luz los restos de un puente renacentista en Medellín,1
Salen a la luz los restos de un puente renacentista en Medellín,1
Los libreros de Medellín le auguran un buen 2019 a Una bolita plateada. Esperamos que así sea! #unabolitaplateada @hectorabadf,1
" @muerde_que Buenos días . Muchas gracias por su generosas palabras . Las grandes urbes del mundo no dejan olvidar su centro, por el contrario, tienen una oferta diversa y rica en cultura, deporte, salud,recreación, zonas verdes 🌳 y espacios para peatonales . Así es y debe ser en Medellín.",1
" @luisferdocente Muchas Gracias apreciado @luisferdocente . Las grandes urbes del mundo nunca dejan olvidar el centro de su ciudad, siempre ofrecen ofert gastronómica , cultura , derrote , educación, zonas peatonales y verdes , etc. Así es Medellín.",1
New destination published: Palacio de la Cultura - Candelaria - Medellin (Colombia) Years visited: 2015 Enjoy! Fabio Tabbo’ #travel #lifetour #fabiotabbo #colombia #medellin #candelaria #palacio #cultura #rafaeluribe #palace,1
#Medellin un ejemplo de Cultura !,1
" Que bien se siente la ciudad en calma, en estos espacios clásicos que traen la memoria de historias, arquitectura, arte y personajes que gestaron la cultura de la Medellín de antes.…",1
¿Cómo se convirtió Medellín en la meca del reguetón internacional? --&gt;,1
" Salen a la luz los restos de un puente renacentista en Medellín, Extremadura vía @eldiarioex",1
" #Cultura Illary anuncia nueva gira a Chile. Es la segunda vez que el grupo de la ciudad de Medellín visita el país austral. La gira 2019 consta de once conciertos en las ciudades de Santiago, Valparaíso, Valdivia y Puerto Montt",1
" Las cifras de 2018 del Sistema de Bibliotecas de Medellín nos hablan de la gran oportunidad que tenemos desde y con la cultura y la educación para la construcción, real, de una nueva sociedad. Felicitaciones @BibliotecasMed",1
" Queremos ver a @FicoGutierrez y a @AlcaldiadeMed permitiendo que la hinchada de millonarios pueda ir a Medellín, aquí en Bogotá tienen garantías los hinchas de equipos de fuera de la capital, Bogotá es ejemplo de cultura futbolera, ojalá se comprometan #SiAlVisitante",1
Salen a la luz los restos de un puente renacentista en #Medellín,1
Qué bien por #Medellin el cancelar la temporada de tortura a los toros. Siempre he pensado en que esta ciudad le lleva bastante ventaja en cultura respecto a otras ciudades. 👏👏👏,1
" Melchor, Gaspar y Baltazar, siguen llenando de alegría el corazón de todos los niños de Medellín! ¡Nos mueve nuestra cultura,, #NosMuevesTú!",1
" Es solo continuar y creer en lo que se tiene para dar, más música, más vida... #krlosLópezMusic Los espero por mi canal de YouTube👍🙏🎤🎼🎼🎤 . #envivo #musical #manizalesdelalma #pereira #medellin…",1
@CristianYaber Y hoy amanece Medellín puesto 14 y nacional cuarto así es la la vida,1
Aprovecha cada oportunidad que la vida te dé... #blessed #colombia #medellin #girasdemedios @ Colombia Medellin,1
" José Vicente, una vida en clave de servicio",1
" @NestorMoralesC buenos dias Néstor, guardando las proporciones, otro ejemplo son los escenarios de los Odesur de Medellín, las instalaciones deportivas se han conservado y utilizado, igual se dio vida a la villa deportiva como vivienda de interes social",1
" Cargo: Aux. Conductor en la ciudad de *Medellin.* Requisitos: Licencia C2, ser Bachiller y minimo 6 meses de Experiencia. Interesados enviar por favor lo mas pronto su Hoja de Vida actualizada al siguiente correo electronico: psicologa@ashe.com.co",1
Nuevo Xiaomi Mi 9 Lite: larga vida al Xiaomi Mi A3 Pro #Medellín,1
@josecillo0312 @FeliMFC Jajajajajajajajajaja 8 meses en Medellín me marcaron de por vida,1
" Este fin de semana nuestros equipos territoriales estuvieron en diferentes barrios y comunas de #Medellin presentando la propuesta para proteger la familia, la vida y la sociedad. @ColJustaLibres @LibresOficial @RicardoAriasM @JhonMiltonR @PachecoCuello @CarlosAcostaCJL",1
Ojalá vivir en Medellín y encontrar el amor de mi vida ahí.,1
" @12isatascon @UnSueno_Cacher @gabsxcache @vielzavaldelamr @Perlareyes51 Ahora estás en Medellín-Colombia| Morimos por el día en el que podamos romper esta distancia que nos separa, sabemos que el destino, Dios y la vida nos tienen ese día preparado.",1
" Momento para la memoria: contándole a mis amigos del @PoloDemocratico la historia del Núcleo de Vida Ciudadana Villa Guadalupe, un hito de las iniciativas de urbanismo social que originamos en la Consejería Presidencial para Medellín hace más de 25 años. #PalauGobernador",1
" Acompáñanos a llevar nuestro mensaje de Defensa del Patrimonio Público, Defensa del Territorio, de la Vida y la Paz Completa Lunes 16Sept 6:30am Alpujarra Medellín @martinhroman #Queremos55 Asamblea Antioquia @luzmamunera #Queremos1 Concejo Medellín @elANTIMILI @zotea @luisyepesb",1
Juntos seguiremos trabajando para logar una Medellín con más oportunadidas y mejores condiciones de vida para #toDOS #MiRetoEsCautivarte #CD2,1
" Llevo mucho tiempo escuchando esto y leyendo respecto con ""no vuelvo a beber más en mi vida"" - las (o) vas a mirar y tienen la garrafa de Medellín o de guaro empiná 😂",1
" @DIM_Oficial @CLUBFORMAS Vamos Medellin contigo hasta el fin... Bravo Poderoso con alma , vida y corazón eres mi gran amor.",1
" Más de dos mil mujeres de las 16 comunas y los 5 corregimientos de Medellín se inscribieron, con un llamado a trabajar, con tareas en las que nos mantenemos y con el acompañamiento de otras mujeres que le han puesto alma, vida y corazón a este proyecto político. #DemocraciaViva.",1
" John Marulanda, consultor en #seguridad y defensa, le recomienda al próximo #gobernador de #antioquia y #alcalde de #medellin que integre planes de seguridad con administraciones del corredor estratégico para el…",1
" No sólo eso, la seguridad también es prioridad miren el plan de gobierno de @JDValde para que realmente se convenzan de la mejor opción para Medellín es el #TodosJuntodMed",1
#Metrópolis ¡Vamos Unión! ⚽ | Garantizada la seguridad en el partido Unión Magdalena vs Deportivo Independiente Medellín ▶️ @opinion_caribe @PoliciaStaMarta @SeguridadStaMta @victorrpolo @UnionMagdalena,1
Atención a la cárcel de máxima seguridad de #Cómbita en #Boyacá un juez ordenó el traslado a alias 'mono clinton' capturado el día de hoy en Medellín.,1
" #MedellínSinFleteo | La lucha contra el fleteo en Medellín cambiará con Bloque Especial de Lucha Contra el Fleteo/Policías de civil en motos y vehículos particulares. Nuestra seguridad no estará a merced de los criminales, con su apoyo la defenderé. #ConcejoDeMedellín #CD4",1
" #ATENCIÓN Juez #Medellín envió a cárcel de máxima seguridad de Cómbita a Edgar H. Restrepo B., alias Mono Clinton, presunto cabecilla suplente de dirección del ELN. #Fiscalía le imputó: 2 secuestros, concierto para delinquir agravado, rebelión y financiamiento al terrorismo",1
🎥 Para los soldados de @Ejercito_Div7 lo más importante es la seguridad de los antioqueños. #Hoy a bordo de un black hawk garantizamos la seguridad de los habitantes de Medellín. #FelizNoche @COL_EJERCITO,1
@_fransua @MauriceArmitage @AlcaldiaDeCali @JorgeIvanOspina @Michel_Maya @robertoortizu Pero el tema de seguridad no tendrá prioridad para los 5 meses que quedan. Envidia me da del alcalde que tienen en Medellín,1
" Los moteros 🏍 de Medellín se ¡unen al parche!, trabajaremos juntos para aumentar el turismo y la seguridad en las vías. Únete tú también en👉 #ÚneteAlParche💛",1
" 5to SIMPOSIO CENTROS DE DIAGNOSTICO AUTOMOTOR- CDA La importancia y responsabilidad de los CDA y su contribución a la seguridad vial y ambiental del país en Medellín, Antioquia",1
Alcaldía y Policía garantizan seguridad para el partido Unión Vs. Independiente Medellín #SoplaCiclón 🌪️💙♥️,1
" Orgullosos se mostraron los estudiantes de Ingeniería de Petróleos, de la Universidad Nacional de Medellín, @UNmedellin luego de visitar la refinería de Cartagena. Destacaron la calidad de los productos y el aporte del complejo de refinación a la seguridad energética del país.",1
Junto a mi compañero de bancada @EDR_CD analizando estrategias para impulsar desarrollo y seguridad en la ciudad de Medellín. @CarlosARiosP #VolvamosACreer,1
Una estrategia de recuperación territorial que llegue al barrio periférico y al vecindario que está dentro de un gueto criminal. #CentrodeEstudios #LasillaVacía #MedellínNoVaPorBuenCamino,1
" Arrestaron a ""El Mono Clinton"", uno de los líderes más buscados del ELN en Medellín - Seguridad -",1
#TrabajoSíHay Estamos buscando desarrolladores de software de seguridad con o sin experiencia en Medellín y Bogotá. Aplica aquí:,1
" #TrabajoSiHay Para la ciudad de Medellín se requiere Auxiliar administrativo/a con conocimiento en paquete Office, agilidad y recursivo/a, con experiencia en tramites de contabilidad, seguridad social, nomina,...",1
Cámaras de seguridad ayudan a reducir el hurto callejero en Medellín. #MedellínCuenta 👉🏻https://t.co/QRyN6hbhVv,1
" Mejor coordinación de la Policía, acompañamiento y contribución a la evolución mediante un esquema de concertación de una política institucional de Cuidado del Cuidador. #CentrodeEstudios #LasillaVacía #MedellínNoVaPorBuenCamino",1
" #CongresoANATO2019| ""En los últimos 5 años hemos crecido 5 veces el número de turistas, gracias a la mejoría de la percepción de seguridad, fomento de la competitividad e inversión en infraestructura turística"":@FicoGutierrez, Alcalde de Medellín @PaulaCortesC",1
" Hace más de 30 años se construían los vagones del Metro de Medellín Medellín es ejemplo de pujanza que los caleños debemos imitar En Cali también necesitamos un Metro, podemos lograrlo pero tenemos que exigirlo Debemos invertir la plata del MÍO en un Metro #CaliMereceMetro",1
" Que sería de Medellín sin el metro @metrodemedellin y su sistema de integrado... Un caos, por fortuna existe 😁",1
" Sin palabras... Metro de Medellín, ¡innovador!",1
" 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻 A Medellín no no lo van a retroceder como tienen a Bogota, una piltrafa y monumento a la colombia humanos que no tiene ni metro.",1
@LaMamert4 @juliomario55555 Claro así como el metro de Medellín sus tranvías y probablemente el tranvia de Rionegro,1
" @JuanCCastroV @Bogota @NoticiasCaracol @NCBogota @NoticiasRCN @TransMilenio Creo que debemos apoyar al alcalde, si fuera según lo que usted dice en relación a transmilenio por qué están en mismas condiciones Medellín que tiene metro?",1
" Una con mi hermanito el @djraymondpanama dando la vueltica en el metro por la tierrita #medellincolombia #medellin #medellin2018 #tbt #f4f #likeforfollow en Medellín, Antionquia",1
" Estoy en el metro pensando a donde carajos voy xd 😂 en Medellín, Antioquia",1
TBT participación en obra del Metro de Medellin #ingenieria #innovacion #Medellin #Antioquia #obra #dingel #metro #eafit ⚡🔌🚈🚠,1
" El sistema masivo de transporte en Medellín tiene un gran porcentaje de su funcionamiento por medio de energías ""limpias"" (gas natural, motores eléctricos), pero la mayoría del transporte público que no pertenece al metro aún utiliza motores diésel.",1
" @oskar_vs15 @metrodemedellin Metro de Medellín, no sabes el orgullo que siento al ver cómo se transforma cada ciudadano al ingresar a tus instalaciones “ORGUYO PAISA METRO DE MEDELLÍN”",1
" @SebasMadridM ‍🤦‍♂️🤦‍♀️Qué pena con vos, ome Sebastián Gildardo José Manuel del Sacramento. Te respondimos antes del café matutino. Mucho gusto, Metro de Medellín. 😂",1
" @metrodemedellin @wzbuiles @AlcaldiadeMed Parce deje de armar cizaña, el metro de Medellín es el mas eficiente del país, quisieran en otras ciudades tener el @metrodemedellin que tenemos acá y lo mejor sigue creciendo. Obvio tiene problemas como todo o acaso usted es perfecto? Madruge mas!",1
" El Metro de Medellín, el más limpio de Latinoamerica | Solo Paisas",1
@Yomahoqueen @metrodemedellin Metro Medellin descansa te veré mañana un beso,1
" @maurobetancourt @SantiGiraldo176 @metrodemedellin Es claro el dolor en este comentario. Lastima, ya el metro esta en Medellín 😎",1
" El Metro de Medellín, el más limpio de Latinoamerica | Solo Paisas",1
@Ncls_ Cuando viajas en el metro de Medellín desarrollas esa skill,1
" El Metro de Medellín, el más limpio de Latinoamerica | Solo Paisas",1
Medellín la más educada 😍,1
Si el destino nos quiere juntos nos volveremos a subir al mismo vagón del Metro de Medellín.,1
" El Metro de Medellín, el más limpio de Latinoamerica | Solo Paisas",1
" El Metro de Medellín, el más limpio de Latinoamerica | Solo Paisas",1
@SAutonorte @ClaudiaLopez Un verdadero plan maestro no solo incluye metro sino también sistemas alimentadores. El Plan Maestro del Metro de Medellín plantea más del triple de longitud de sistemas alimentadores que el mismo metro.,1
@juanitobotero @ivanruiz2127 @cesarsa71847116 @metrodemedellin Se le olvidó decir que en Medellín son más educados y no se colan en el transporte público (metro ELEVADO) y así la alcaldía tiene más recursos para mejorar el sistema.,1
Me puse a buscar videos del metro cable de Medellín... Sólo vean la diferencia de altura entre destinos...,1
" @Celsia_Energia @Celsia_Energia debería de apostarle al shering ebike, el reto más grande que tiene #Medellin con el @metrodemedellin es conectar sectores de condiciones topográficas difíciles, Yo opino y como solución fácil y económica tener una cabina de metro cable exclusiva para bicicletas.",1
@luismorales0621 Del caos en transmilenio en Bogota al orden y diciplina en metro plus en medellin,1
@comunicandres nuestro metro es otra de nuestras maravillas en Medellín no podemos permitir que un desadaptado llegue hacer de las suyas,1
" Esa ruta del K16 es re rara, como que coge la autopista, luego la 30, se mete entre barrios, llega al metro de Medellín, coge el ferri, pasa por el rio Orinoco, se devuelve por las islas canarias y pum, llegaste a la 26!",1
" Actualmente, el Metro de Medellín cuenta con la posibilidad de acceder al Sistema con bicicletas* promoviendo la integración de este medio con el transporte público.…",1
Metro de Medellín ahora más irreverente... 🚇 #FelizMartes! 😂,1
" @jorge_yuquilema @NCAntioquia @NoticiasCaracol No critique tanto amigo, el hecho de que el metro de su ciudad no suceda esto ,no le da derecho a criticar, aaa verdad que sólo Medellín tiene metro 😂😂🤣😂🤣😂😂🤣🤣",1
" @soyreflujo Jajajajajajajajajajaja el metro de Medellín ya es bien Paisa, tiene rinoplastia, ahora le faltan las teticas... Jajajajajajajajajajajajajajajaajaajajajajajaja",1
" Los jóvenes en AntioquiaLAB somos apasionados, talentosos y dedicados. Somos inspiración de la manera de gobernar. #AnibalGobernador #eselmomentodeantioquia en Medellín, Antionquia",1
Si excelentes propuestas con apuestas reales a los jóvenes de Medellin. #porlosjóvenes @Nicolopezu04,1
" A personas que en realidad inspiran a cumplir los sueños que se tienen en mente, a investigadores de la ciencia; creo que Medellin tiene muchos y muy buenos y si no acá en Santander hay bastantes, les podemos enviar unos cuantos, para que sirvan de inspiración a jóvenes y grandes",1
Los NINIS siguen siendo una alarma frente a su acceso a oportunidades para romper los ciclos de pobreza y violencia. La juventud debe ser una prioridad de inversión desde lo público y lo privado para sacar todo el potencial que tienen.☝,1
" 1.500 jóvenes tendrán un acercamiento a la U, en una preparación que les ayudará a tomar una de las decisiones más importantes de sus vidas.",1
#medellíneligequintero escuchar que la zona norte de #Medellin tendra campus universitario es pensar una cuidad para los jovenes.,1
" Con una tasa de desempleo del 11,03%, Aranjuez es una de las comunas de Medellín donde consideramos primordial crear estrategias que garanticen la vinculación de jóvenes en estudios de niveles técnicos, tecnológicos y profesionales.",1
" En el programa de gobierno de @QuinteroCalle se le devolverá a los jóvenes la posibilidad de ver una #MedellínFuturo en la educación y el Valle del Software, la educación como mejor herramienta transformadora. #Medellin #MedellinEligeQuintero",1
" Me gusta esto de ""Arrebatarle los jóvenes a los criminales"". Es lo mismo que @petrogustavo siempre a propuesto mediante, más educación y más políticas sociales y humanas. Yo voto en Cali, pero si viviera en Medellin, votaría por #MedellinEligeQuintero @QuinteroCalle",1
" @QuinteroCalle #MEDELLIN ELIJE . # EL DE LOS NO TAN JOVENES, EL DE LA GENTE.",1
