,full_text,location,number_rt,number_likes,number_reply
165," @monicapalacios @e_duperly Quizás esta sea tu oportunidad de verlo de otra manera, porque la verdad este documental es más enganchador y si se quiere entretenido que muchas películas. Así lo vi yo:","Medellín, Colombia",0,1,0
166, @JHopeColombia @BTS_Colombia @ARMYbogotaCol @BTS_cartagena @Armybucaramanga @ArmyCali @Army_Medellin @btsarmypereira @BTS_santaMarta @btsarmyarmenia @ARMYManizalsCol ¡Las doooooos! Hobi bebé merece que le mostremos lo que hay en nuestro país + nuestra creatividad 😱💞💞,"Medellín, Colombia",0,3,0
167," Calzada Medellín - Bogotá municipio de Guarne Km 26+900 a la altura de La Sede Nacional, totalmente despejado.","Medellín, Colombia",0,0,0
168, Si matan inocentes para presionar al estado son TERRORISTAS.,"Medellín, Colombia",0,0,0
169, Cada fin de semana que llega.... Más falta me hace😱😱😱 necesito maquina urgentemente 😂🏍️🔥💨💨💨💨 . . . . . . . . . . . . . #moto #motorcycle #yamaha #vr46 #motogp #medellin #colombia…,"Medellín, Colombia",0,0,0
170," @diegonoticia @VBarCaracol @CaracolRadio Nadie lo contrató y Medellín se sigue desangrando con ese contrato, con esa plata pagan medio equipo. Bn por los directivos pero ahí mo$Tro $u amor el jugador.","Medellín, Colombia",0,0,0
171, #Top5 de curiosidades que puedes encontrar en Medellin En Apartamentos Amoblados y Fincas Vacacionales en Medellin y... Te acompañamos en este viaje de principio a fin #amobladosenmedellin #vacaciones #alojamientoyhospedaje #casaalquiler #alquilercasa,"Medellín, Colombia",0,0,0
172," Mi Nuevo Tormento 🤩 en Medellín, Antioquia","Medellín, Colombia",0,0,0
173, Y luego Medellin.,"Medellín, Colombia",0,1,0
174, Ustedes están viendo esa luna en Medellín a esta hora? 😍,"Medellín, Colombia",0,4,0
175," Haciendo politica con el terrorismo y la sangre del pueblo, es lo más bajo que cayó el Cartel de Medellín (Centro Democrático) #YoNoMarchoConElUribismo","Medellín, Colombia",0,1,0
176," Siempre ADELANTE...🍀CM ""JESULIN"" 🍀🐂👏 #CMJesulin #ilusion #volverteaver #lima #peru #medellin #colombia #toros #money #ellegant #sport #soccer #instagram #instatip #best #love #Style…","Medellín, Colombia",0,0,0
177, De vuelta a Mi Realidad clearwater despues de Disfrutar de mi hermosa medellin,"Medellín, Colombia",0,0,0
178, Germán Ezequiel Cano vuelve al Medellín.,"Medellín, Colombia",0,0,0
179," Lindas , talentosas , y de mi Valle del Cauca . ⚽️ Pisando fuerte nuevamente en la Baby Fútbol en Medellín. Bloques de Limonar @atlascp , campeonas nacionales . El fútbol femenino siempre merecerá mucho más . @CaroPineda56","Medellín, Colombia",5,20,0
180," Un mismo juego, dos programadoras, un costo enorme de producción de cuenta de los impuestos, la diferencia en tele Medellín entrevistan al alcalde y en tele Antioquia al gobernador, así ahorramos presupuesto.","Medellín, Colombia",0,0,0
181," @SaraGual Lo bueno fue que lo notaste y ya no no harás más, lo malo es que seguro te vas rápido y no nos sentamos a escuchar salsa como en Medellín","Medellín, Colombia",0,0,1
182, Gracias a oralcenter por darle magia a nuestras sonrisas y a dra.lilianaifalla juandeleonmanager1 #LaMagiaDeTuSonrisa @ Barrio Boston Medellín,"Medellín, Colombia",0,0,0
183," Quieres aprender a ganar desde 100 USD diario síguenos y te contamos cómo en Medellín, Antioquia","Medellín, Colombia",0,0,0
184," Hoy January 19, 2019 at 05:30PM, así cierra el día la contaminación en Medellín.","Medellín, Colombia",1,1,0
185," En la ciudad de la eterna primavera, una felicidad que no tiene precio. Volver a disfrutar sus tardes. en Medellin, La Ciudad de La Eterna Primavera","Medellín, Colombia",0,0,0
186, El nuevo contrato de firmaría este lunes 21 de enero.,"Medellín, Colombia",0,5,0
187, En la Fundación Renal de Colombia han tenido que suspender turnos de diálisis por falta de pago. Medimás le adeuda cerca de 1.800 millones de pesos,"Medellín, Colombia",7,7,0
188," @elANTIMILI Paras? En Medellín? Uribistas? Imposible, tiene que haber un error","Medellín, Colombia",0,0,0
189," @bangtancisions En Medellín tenemos el 20 de julio, que raro que los barrios se llamen así","Medellín, Colombia",0,0,0
190, @pacheandrade Váyase para medellin pache aquí ya sobra,"Medellín, Colombia",0,1,0
191," @JERobledo Senador Robledo, espero que la camarita se de la pasada por las vías de Medellín y Antioquia, un saludo!","Medellín, Colombia",0,0,0
192, Adelanto Rapido de Dibujo homenaje a GLASS. - Por la Profesora: Super Z.😊 . Escuela de Cómic Medellin! 😉 Inscripciones Cel / Whatsapp: 310 833 77 74 #medellin…,"Medellín, Colombia",0,0,0
193," @GuerraRoberto @Germancanoofi El lunes voy y me abono, voy a apollar al Medellín y no a Raúl Giraldo vendedor de papas y revuelteria","Medellín, Colombia",0,0,0
194, Tengo una necesidad absurda de utilizar la camiseta de millonarios en medellin pero mi familia no me dejo traerla :(,"Medellín, Colombia",0,2,0
195," Vía @RCAnimal: ""Por venta de guacamaya por la red social Facebook un hombre fue capturado en Medellín ⇨ ""","Medellín, Colombia",1,1,0
196," En estos momentos se está llevando acabo la firma de autógrafos de nuestro amigo Sixto Rein en Medellín Colombia en el centro comercial CC Viva Envigado no se lo pueden perder, con la gente de 574studio en...","Medellín, Colombia",0,0,0
197," ¿Sabías que en espacios públicos de Medellín no solo barremos, podamos césped, recolectamos tus residuos, escombros, lavamos tus vías, entre otras tareas, sino que también intervenimos puentes peatonales y vehiculares? ¡Sí lo hacemos!","Medellín, Colombia",7,33,1
198," Quiero estar en Medellín para ver esos aterdeceres, entre otras cosas...","Medellín, Colombia",1,6,0
199, TARDE ENCENDIDA EN MEDELLÍN CON GUASCA FM 88.9 LA MEJOR MUSICA CROSSOVER LA MAS VARIADA DE MEDALLO PAPA!!! ESCÚCHAME POR LOS 88.9 FM DESDE CUALQUIER LUGAR DEL MUNDO POR LA WEB (ingresa...,"Medellín, Colombia",0,0,0
200, @MeloMendozaF Ya llegó a un acuerdo con el Medellín y el Lunes llegara su representante para firmar el contrato.,"Medellín, Colombia",0,1,0
201, Yo acá en Medellín salgo y en el día me enamoro como de 16 mujeres.,"Medellín, Colombia",0,1,0
202," Se van a ir de culos cuando sepan que los combos Paramilitares en la Zona Nororiental de #Medellín están organizando a los Adultos Mayores para la marcha de mañana, les tienen camisas blancas de #NoAlTerrorismo, banderitas blancas y buses. #YoNoMarchoConElUribismo. #NoMásUribe.","Medellín, Colombia",660,934,36
203, 🔥 MEGA OFERTA 🔥ROPERO DE MARIANTONIA 📲📲 Pedidos al whatsapp 3045473884 🚦🚦pagas al recibir tu producto en Medellín.,"Medellín, Colombia",0,0,0
204, Que bien mi Medellín 👏🏽👏🏽,"Medellín, Colombia",0,0,0
205, Video: Modelos webcam desnudan sus secretos más íntimos con preguntas incómodas,"Medellín, Colombia",0,0,0
206, Siempre representando a la familia.. #family #elephantfamily #elephant #elephanttattoo #tattoo #tattoos #tatuaje #tatuador #jovanny_parra #medellin #colombia #usa #newyork #lasvegas…,"Medellín, Colombia",0,0,0
207," @sergio_fajardo @CathyJuvinao @afajardoa porque no marcha en Medellín?, lo despeinan los gritos en su contra...parece un pisasuave.","Medellín, Colombia",0,2,0
208," Si tuviera si quiera un grado de inteligencia esté babolicon no escribiría estás maricadas , así es que quiere ser alcalde de Medellín , esperé ya voy y voto por usted baboso","Medellín, Colombia",0,0,0
209, Verga tantos venezolanos en las calles de Medellín vendiendo cosas y pidiendo limosnas para resolver el día. Ya no quiero ni salir porque regreso deprimido.,"Medellín, Colombia",5,9,4
210, Colombiatex de las Americas ; Medellín 22-23 y 24 Enero,"Medellín, Colombia",0,0,0
211, Un total de 19.636 aficionados cancelaron 63.855.000 pesos en la gran fiesta del BabyFútbol edición 35 que se llevó a cabo en La Marte Uno de Medellín. El reconocimiento a @ColantaOficial por su apoyo a los niños de Colombia. @CapsulasFutbol @colombiasports @JulianMCespedes,"Medellín, Colombia",1,4,0
212, @RamonZuluag @futbolsinlimi Seguiré llorando en mi liga y Copa ganadas al Medellín (?),"Medellín, Colombia",0,2,2
213, #babyfutbol #historia #conoce un poco de nuestra historia en la Marte #1 de la ciudad de Medellín. . . 2016 subcampeónes🏆🥈🦅⚽ 2017 Campeones🏆🥇🦅⚽ 2019 Campeones 🏆🥇🦅⚽ . . Somos una…,"Medellín, Colombia",0,0,0
214, #babyfutbol #historia #conoce un poco de nuestra historia en la Marte #1 de la ciudad de Medellín. . . 2016 subcampeónes🏆🥈🦅⚽ 2017 Campeones🏆🥇🦅⚽ 2019 Campeones 🏆🥇🦅⚽ . . Somos una institución que le apuesta a...,"Medellín, Colombia",0,0,0
215," @johnmk1913 @kwoowrivers @andresf30908475 En medellin no es sobrevalorado, los goles valen.... me extraña","Medellín, Colombia",0,0,0
216," "" se rechazo muchas ofertas de otros clubes Estados Unidos, Qatar, Mexico, pero solo tengo un equipo que amo y es el MEDELLIN y acá me quedare "" German Cano","Medellín, Colombia",30,187,1
217, @kkrddt Tocara xd Necesito un fanclub de GOT7 en Medellin,"Medellín, Colombia",0,0,0
218," Así se encuentra el paso por Cáceres en la vía Medellín-Costa y estamos en verano. Desde Mayo de 2018 le pedimos a @PGN_COL investigar las actuaciones de @InviasOficial ante esta situación de la via, pero parece que están esperando a que se pierda la vía. @DapardAntioquia","Medellín, Colombia",15,8,3
219, Aplica para Medellín,"Medellín, Colombia",0,1,0
220," El sector textil-confección genera cerca de 1,8 millones de empleos, por eso el 23 de enero realizaremos la rueda de negocios ‘Compra Lo Nuestro’ para apoyar a los colombianos que fabrican productos con calidad. Lugar: Plaza mayor, Medellín #CompraLoNuestro 🇨🇴","Medellín, Colombia",8,10,2
221, @blogdeportivo @BluRadioCo @FCFSeleccionCol @CBF_Futebol Que equipo tan malo Hay mas emoción en la final de la pony en medellin,"Medellín, Colombia",0,0,0
222," En el 2019, empezamos los #MiércolesDelPolo con los foros de los candidatos del Polo a la Alcaldía de Medellín. De estos 5 compañeros, saldrá la mejor opción para la ciudad.","Medellín, Colombia",3,3,0
223," Sketch sunflower. Citas disponibles. CDMX lex_tattoos@hotmail.com Colombia , Medellín Mayo y junio #sunflowertattoo #Sketchtattoo #butterflytattoo #backtattoos radiantcolorsink #newart…","Medellín, Colombia",0,0,0
224, Llevo una semana en Medellín y me he quemado más que en los 4 meses que duré en Cereté,"Medellín, Colombia",0,2,0
225, Para eso tendría que venir a Medellín y ni a palo viene.,"Medellín, Colombia",1,8,0
226," @ichbindiegon @MetauteZ No pero eso hemos dicho toda la vida y por eso tampoco llaman jugadores de medellin a la seleccion, si queremos venderlos bien hay que pedir que los lleven a la sub 20 y a la mayor","Medellín, Colombia",0,0,0
227, Casa en venta en el Poblado en Medellín/Antioquia/Colombia en Venta,"Medellín, Colombia",0,0,0
228," @MAUZAP @metrodemedellin Mauricio de acuerdo con lo del Metro de Medellín, pero también su gente y el clima que es delicioso son lo mejor... todos esos componentes hacen de Medellín una hermosa ciudad.","Medellín, Colombia",1,3,1
229, La mejor cuenta que pueden seguir en esta red sin duda es la de @metrodemedellin así no vivas en Medellín. Son los mejores. Simplemente gracias parceros.,"Medellín, Colombia",1,22,1
230, Medellín se solidariza con las víctimas del atentado en Bogotá. Marchemos mañana en pro de la vida y en contra del terrorismo. ¡Te esperamos! #NoMás #NoAlTerrorismo,"Medellín, Colombia",1,4,0
231, Centro Administrativo La Alpujarra en Medellín,"Medellín, Colombia",0,0,0
232," @MrTipster100 @JuanPaMurillo2 112 goles en su carrera, 83 en Medellín, 9 en Pereira y el resto a cuenta gotas en Lanús, Chacarita, Nacional de Paraguay, Pachuca y León de México. Por ahora no rinde sino en el FPC. No creo que tenga mucho mercado afuera.","Medellín, Colombia",0,0,0
233, @MundoDIM Tienen mucha rabia todos por q se quedo y en Colombia no juega si no en medellin @Humor_rojiblanc jajajajaja 😂😂😂sigan llorando😢😢😧,"Medellín, Colombia",0,2,1
234, YESS totalmente original ✅✅💙 Mayor información y pedidos Whatsapp 3046095757📲📲 #RelojesW . . . . . #reloj #relojes #relojesbucaramanga #relojesyess #relojescolombia #tiendaderelojes #articulosdelujo #relojbucaramanga #Calidad #Bucaramanga #Medellín #Bogotá #Cali,"Medellín, Colombia",0,2,0
235, Un día de estos voy a ir a Medellín hasta la casa de Paloma y le daré un espejo a ver si se da cuenta que es hermosa,"Medellín, Colombia",0,0,1
236, @wilbpack @josep_m_oller @cronicaglobal El sectarismo nacionalista llega al más vergonzoso ridículo en casos como éste. Más palurdos no se puede ser. Espero que el Alcalde de Medellín se de cuenta de que ésta gente no representan ni a España y a Catalunya.,"Medellín, Colombia",0,1,0
237, @Humor_rojiblanc @futbolsinlimi Tienen mucha rabia 😈 por q no juega en ningún equipo en Colombia q no sea medellin sigan llorando y muerdansen las guevas de la rabia ☝😀😀😀😀😀😀😀,"Medellín, Colombia",0,1,1
238," Salieron corriendo y dejaron abandonado un revólver de casi dos millones de pesos en el barrio Pablo Escobar, en Medellín |","Medellín, Colombia",0,0,0
239," Salieron corriendo y dejaron abandonado un revólver de casi dos millones de pesos en el barrio Pablo Escobar, en Medellín |","Medellín, Colombia",0,0,0
240, 😃Celebramos que el 2018 haya sido el año con menos muertes en las vías de Medellín en los últimos 10 años.👏🏾 Esto solo nos demuestra que juntos podemos sumar acciones por la #MovilidadSegura y llegar a nuestra meta de cero víctimas fatales por incidentes de tránsito. 💙,"Medellín, Colombia",0,2,1
241, I'm at Arepas rellenas y comidas rápidas in Medellín,"Medellín, Colombia",0,0,0
242," @HAROLDCAICE @DIM_Oficial Harold yo escuche en una entrevista q el dijo q solo jugaría en colombia en el medellin, tal vez x eso no hubo nada.","Medellín, Colombia",0,0,0
243," 300 empresas compradoras de 22 países aceptaron la invitación de @ProColombiaCo y @MincomercioCo para participar este año en #Colombiatex2019 - @inexmoda, que se llevará a cabo en Medellín del 22 al 24 de enero.","Medellín, Colombia",4,11,0
244," Germán cano debió recibir muchas propuestas pero su amor por el medellin lo hizo volver🤔 o será que su palmarés solo le dará para jugar en el FPC, vaya ídolo 🤣","Medellín, Colombia",0,0,0
245," @Lauris_Osorio Ese es el nombre que hay, no esta libre, pertenece a sao pablo, alla no lo quieren y lo van a prestar gratis, el tal es que medellin debe llamarlo nuevamente, el esta esperando, ya habian hablado de numeros y todo","Medellín, Colombia",0,1,2
246, De Medellín para el monu,"Medellín, Colombia",0,0,0
247," Que partido tan malo desconocida nuestra selección, colombia, esta mejor la final del pony futbol en Medellín.","Medellín, Colombia",0,0,0
248, @FundacionEPM @EPMestamosahi @CEducaSuperior @AlcaldiadeMed @Emvarias @FiestaLibro @AFEColombia @infolocalcomfe @Medellin_Travel Parque de los pies descalzos gracias,"Medellín, Colombia",0,2,0
249," Me arreglé el pelo y la barba, quedé tan chimba que si no me levanto una pasita en medellin estoy es de malas","Medellín, Colombia",1,54,7
250, Los papeles negros de Tom Reilly Gracias a @Palcolasevigne #elcieloclassic #medellin,"Medellín, Colombia",2,1,0
251, Con la instalación de un stand en la terminal de transportes del norte de #Medellín #BatallónGirardot #CuartaBrigada adelanta campaña de prevención del reclutamiento ilegal con habitantes y transeúntes del sector #HéroesBicentenarios,"Medellín, Colombia",1,4,0
252," @cmbustamante yo sé que Ud va a estar en la marcha en Medellín, si se quiere lograr el éxito de la marcha no salgan a gritar viva Uribe, en contra de Santos, Petro Guerrillero, etc. Sean inteligente, esos gritos los ayudan a victimizar a ellos y deslegitimarlos después","Medellín, Colombia",0,0,0
253," Dos presuntas fleteras, estarían cometiendo un robo en el sector de la avenida Las Vegas a la altura de El Poblado. Vía:","Medellín, Colombia",0,0,0
254," Metro de Medellín #adobephotoshopfix #app en El Poblado, Antioquia, Colombia","Medellín, Colombia",0,0,0
255," Cambio de planes: Germán Cano, cerca de regresar a Independiente Medellín.","Medellín, Colombia",1,6,2
